#1:r  2:H   3:Rho0    4:RhoMean 5:S   6:Tc  7:Te  8:Vr  9:Vphi   10:tauR	11:x	12:s_e	13:B_r	14:B_phi	15:B_z
0.052	0.0018	1.82e-06	1.55e-06	83178.96	5623.56	789.56	-1.6	13076793	0.00e+00	5.62e-05	3.34e+11 1.24e+04	7.66e+03	2.01e+02
0.053	0.0018	1.69e-06	1.45e-06	80358.70	5623.56	776.18	-1.6	12927297	0.00e+00	5.80e-05	3.45e+11 1.22e+04	7.47e+03	1.94e+02
0.054	0.0019	1.58e-06	1.35e-06	77634.07	5623.56	763.02	-1.6	12779510	0.00e+00	6.00e-05	3.56e+11 1.20e+04	7.28e+03	1.88e+02
0.055	0.0020	1.48e-06	1.26e-06	75001.83	5623.56	750.09	-1.6	12633413	0.00e+00	6.20e-05	3.68e+11 1.18e+04	7.09e+03	1.82e+02
0.057	0.0020	1.38e-06	1.18e-06	72458.83	5623.56	737.38	-1.6	12488986	0.00e+00	6.41e-05	3.81e+11 1.15e+04	6.90e+03	1.75e+02
0.058	0.0021	1.29e-06	1.10e-06	70002.05	5623.56	724.90	-1.6	12346210	0.00e+00	6.62e-05	3.94e+11 1.13e+04	6.72e+03	1.69e+02
0.059	0.0022	1.20e-06	1.03e-06	67628.57	5623.56	712.63	-1.7	12205067	0.00e+00	6.84e-05	4.07e+11 1.11e+04	6.53e+03	1.64e+02
0.061	0.0023	1.12e-06	9.58e-07	65335.57	5623.56	700.57	-1.7	12065537	0.00e+00	7.07e-05	4.20e+11 1.08e+04	6.35e+03	1.58e+02
0.062	0.0024	1.05e-06	8.94e-07	63120.31	5623.56	688.73	-1.7	11927602	0.00e+00	7.31e-05	4.35e+11 1.06e+04	6.18e+03	1.53e+02
0.064	0.0024	9.76e-07	8.35e-07	60980.16	5623.56	677.09	-1.7	11791244	0.00e+00	7.56e-05	4.49e+11 1.04e+04	6.00e+03	1.48e+02
0.065	0.0025	9.11e-07	7.79e-07	58912.58	5623.56	665.66	-1.7	11656444	0.00e+00	7.81e-05	4.64e+11 1.01e+04	5.83e+03	1.43e+02
0.067	0.0026	8.50e-07	7.27e-07	56915.10	5623.56	654.43	-1.8	11523186	0.00e+00	8.08e-05	4.80e+11 9.88e+03	5.66e+03	1.38e+02
0.068	0.0027	7.93e-07	6.79e-07	54985.34	5623.56	643.39	-1.8	11391452	0.00e+00	8.35e-05	4.96e+11 9.64e+03	5.50e+03	1.33e+02
0.070	0.0028	7.40e-07	6.33e-07	53121.02	5623.56	632.54	-1.8	11261223	0.00e+00	8.64e-05	5.13e+11 9.41e+03	5.34e+03	1.29e+02
0.071	0.0029	6.91e-07	5.91e-07	51319.91	5623.56	621.89	-1.8	11132483	0.00e+00	8.93e-05	5.31e+11 9.17e+03	5.18e+03	1.24e+02
0.073	0.0030	6.56e-07	5.61e-07	50137.62	5561.00	611.50	-1.8	11005215	0.00e+00	7.80e-05	4.67e+11 8.42e+03	4.88e+03	1.21e+02
0.075	0.0030	6.41e-07	5.48e-07	49952.19	5392.78	601.43	-1.8	10879402	0.00e+00	5.06e-05	3.09e+11 6.93e+03	4.37e+03	1.21e+02
0.077	0.0031	6.22e-07	5.32e-07	49508.83	5256.21	591.53	-1.8	10755027	0.00e+00	3.54e-05	2.20e+11 5.82e+03	3.95e+03	1.20e+02
0.078	0.0032	6.02e-07	5.15e-07	49040.26	5126.52	581.80	-1.7	10632074	0.00e+00	2.51e-05	1.59e+11 4.89e+03	3.57e+03	1.19e+02
0.080	0.0032	5.86e-07	5.01e-07	48700.19	4994.53	572.28	-1.7	10510526	0.00e+00	1.77e-05	1.14e+11 4.07e+03	3.21e+03	1.18e+02
0.082	0.0036	7.47e-07	6.39e-07	68264.64	5623.56	564.96	-1.2	10390369	0.00e+00	8.60e-05	5.11e+11 1.06e+04	5.67e+03	1.65e+02
0.084	0.0036	7.14e-07	6.11e-07	66712.64	5486.62	555.78	-1.2	10271584	0.00e+00	6.17e-05	3.73e+11 9.03e+03	5.15e+03	1.61e+02
0.086	0.0037	6.85e-07	5.86e-07	65075.30	5297.03	546.79	-1.2	10154158	0.00e+00	3.78e-05	2.34e+11 7.19e+03	4.51e+03	1.57e+02
0.088	0.0038	6.56e-07	5.61e-07	63545.93	5141.39	537.96	-1.2	10038074	0.00e+00	2.52e-05	1.59e+11 5.86e+03	4.00e+03	1.54e+02
0.090	0.0038	6.31e-07	5.40e-07	62174.92	4965.16	529.35	-1.2	9923318	0.00e+00	1.58e-05	1.02e+11 4.57e+03	3.47e+03	1.50e+02
0.092	0.0033	6.66e-07	5.70e-07	56838.55	3474.31	520.83	-1.3	9809873	0.00e+00	5.40e-06	4.45e+10 2.05e+03	2.16e+03	1.38e+02
0.094	0.0034	6.34e-07	5.43e-07	55635.24	3429.10	512.41	-1.3	9697725	0.00e+00	5.40e-06	4.49e+10 2.02e+03	2.11e+03	1.35e+02
0.096	0.0035	6.04e-07	5.17e-07	54466.88	3383.90	504.15	-1.3	9586859	0.00e+00	5.40e-06	4.53e+10 1.99e+03	2.06e+03	1.32e+02
0.099	0.0036	5.75e-07	4.92e-07	53332.57	3338.70	496.05	-1.3	9477261	0.00e+00	5.40e-06	4.57e+10 1.96e+03	2.01e+03	1.29e+02
0.101	0.0037	5.50e-07	4.71e-07	52380.09	3283.96	488.13	-1.3	9368916	0.00e+00	5.40e-06	4.62e+10 1.94e+03	1.97e+03	1.27e+02
0.103	0.0038	5.30e-07	4.53e-07	51669.37	3216.63	480.43	-1.3	9261809	0.00e+00	5.40e-06	4.69e+10 1.92e+03	1.93e+03	1.25e+02
0.106	0.0039	5.10e-07	4.36e-07	50932.27	3152.35	472.87	-1.2	9155926	0.00e+00	5.40e-06	4.75e+10 1.89e+03	1.89e+03	1.23e+02
0.108	0.0054	7.32e-07	6.26e-07	101125.90	5623.56	519.94	-0.6	9051255	0.00e+00	8.68e-05	5.16e+11 1.11e+04	5.78e+03	2.45e+02
0.111	0.0055	6.89e-07	5.90e-07	97800.51	5536.97	511.63	-0.6	8947779	0.00e+00	7.16e-05	4.30e+11 9.94e+03	5.37e+03	2.37e+02
0.113	0.0056	6.56e-07	5.62e-07	94555.12	5323.35	504.54	-0.6	8845487	0.00e+00	4.14e-05	2.56e+11 7.78e+03	4.65e+03	2.29e+02
0.116	0.0057	6.23e-07	5.33e-07	91428.88	5153.60	497.27	-0.6	8744364	0.00e+00	2.66e-05	1.68e+11 6.29e+03	4.10e+03	2.21e+02
0.118	0.0058	5.93e-07	5.08e-07	88395.03	4957.15	490.38	-0.6	8644397	0.00e+00	1.59e-05	1.03e+11 4.85e+03	3.52e+03	2.14e+02
0.121	0.0060	5.55e-07	4.75e-07	85121.78	4906.41	499.68	-0.6	8545573	0.00e+00	1.43e-05	9.29e+10 4.46e+03	3.31e+03	2.06e+02
0.124	0.0052	6.14e-07	5.25e-07	82327.80	3498.91	490.71	-0.7	8447879	0.00e+00	5.40e-06	4.43e+10 2.52e+03	2.35e+03	1.99e+02
0.127	0.0054	5.78e-07	4.95e-07	79610.75	3444.74	482.64	-0.7	8351302	0.00e+00	5.40e-06	4.48e+10 2.48e+03	2.29e+03	1.93e+02
0.130	0.0055	5.44e-07	4.66e-07	76988.24	3390.77	474.79	-0.7	8255829	0.00e+00	5.40e-06	4.52e+10 2.43e+03	2.22e+03	1.86e+02
0.133	0.0057	5.13e-07	4.39e-07	74447.55	3336.41	467.04	-0.7	8161447	0.00e+00	5.40e-06	4.57e+10 2.38e+03	2.16e+03	1.80e+02
0.136	0.0058	4.84e-07	4.14e-07	71986.26	3265.65	459.71	-0.7	8068144	0.00e+00	5.40e-06	4.64e+10 2.33e+03	2.09e+03	1.74e+02
0.139	0.0059	4.58e-07	3.92e-07	69606.40	3185.16	452.72	-0.7	7975908	0.00e+00	5.40e-06	4.72e+10 2.28e+03	2.03e+03	1.68e+02
0.142	0.0042	2.87e-07	2.46e-07	31261.75	1522.32	384.66	-1.5	7884726	0.00e+00	8.92e-11	1.29e+06 2.89e-02	7.69e+01	7.57e+01
0.146	0.0044	2.76e-07	2.36e-07	31009.64	1521.08	378.90	-1.5	7794587	0.00e+00	8.95e-11	1.29e+06 2.89e-02	7.64e+01	7.51e+01
0.149	0.0046	5.27e-07	4.51e-07	61858.26	1547.21	463.17	-0.7	7705478	0.00e+00	9.38e-11	1.34e+06 1.08e-01	1.31e+02	1.50e+02
0.153	0.0047	4.92e-07	4.21e-07	59830.97	1545.30	454.33	-0.7	7617388	0.00e+00	9.44e-11	1.35e+06 1.10e-01	1.27e+02	1.45e+02
0.156	0.0049	4.60e-07	3.94e-07	57873.78	1543.49	445.71	-0.7	7530305	0.00e+00	9.52e-11	1.36e+06 1.12e-01	1.24e+02	1.40e+02
0.160	0.0051	4.30e-07	3.68e-07	55977.24	1541.58	437.27	-0.7	7444217	0.00e+00	9.59e-11	1.37e+06 1.14e-01	1.21e+02	1.35e+02
0.163	0.0052	4.02e-07	3.44e-07	54146.28	1539.68	429.07	-0.8	7359114	0.00e+00	9.65e-11	1.38e+06 1.16e-01	1.18e+02	1.31e+02
0.167	0.0054	3.76e-07	3.22e-07	52375.29	1537.77	421.08	-0.8	7274983	0.00e+00	9.72e-11	1.39e+06 1.18e-01	1.15e+02	1.27e+02
0.171	0.0056	3.52e-07	3.01e-07	50662.29	1535.86	413.29	-0.8	7191815	0.00e+00	9.78e-11	1.40e+06 1.20e-01	1.12e+02	1.23e+02
0.175	0.0058	3.29e-07	2.82e-07	49008.45	1533.95	405.73	-0.8	7109597	0.00e+00	9.84e-11	1.41e+06 1.22e-01	1.09e+02	1.19e+02
0.179	0.0060	3.08e-07	2.63e-07	47405.73	1531.95	398.33	-0.8	7028319	0.00e+00	9.89e-11	1.42e+06 1.24e-01	1.06e+02	1.15e+02
0.183	0.0062	2.88e-07	2.46e-07	45855.49	1530.04	391.10	-0.8	6947970	0.00e+00	9.96e-11	1.43e+06 1.27e-01	1.03e+02	1.11e+02
0.188	0.0064	2.69e-07	2.30e-07	44358.78	1528.04	384.11	-0.8	6868540	0.00e+00	1.00e-10	1.44e+06 1.29e-01	1.00e+02	1.07e+02
0.192	0.0066	2.52e-07	2.15e-07	42908.32	1526.13	377.24	-0.8	6790018	0.00e+00	1.01e-10	1.45e+06 1.31e-01	9.76e+01	1.04e+02
0.197	0.0069	2.35e-07	2.01e-07	41507.94	1524.13	370.58	-0.8	6712393	0.00e+00	1.01e-10	1.46e+06 1.33e-01	9.50e+01	1.00e+02
