#x  y
0.051778 7.13172e-05
0.0529825 7.37216e-05
0.054215 7.62105e-05
0.0554762 7.87869e-05
0.0567667 8.14538e-05
0.0580872 8.42144e-05
0.0594385 8.7072e-05
0.0608212 9.00299e-05
0.062236 9.30918e-05
0.0636838 9.62612e-05
0.0651652 9.9542e-05
0.0666811 0.000102938
0.0682323 0.000106453
0.0698195 0.000110092
0.0714437 0.000108928
0.0731057 6.89243e-05
0.0748063 4.6528e-05
0.0765464 3.25209e-05
0.0783271 2.28024e-05
0.0801492 1.32099e-05
0.0820136 5.40244e-06
0.0839215 5.40173e-06
0.0858737 5.40146e-06
0.0878713 5.40138e-06
0.0899154 5.40136e-06
0.0920071 5.40134e-06
0.0941474 5.40133e-06
0.0963375 5.40133e-06
0.0985785 5.40132e-06
0.100872 5.40132e-06
0.103218 5.40132e-06
0.105619 5.40132e-06
0.108076 5.40132e-06
0.11059 5.40132e-06
0.113163 5.40132e-06
0.115795 5.40132e-06
0.118489 8.10732e-09
0.121245 7.03333e-10
0.124066 9.20044e-11
0.126952 9.31557e-11
0.129905 9.43174e-11
0.132927 9.53573e-11
0.136019 9.6538e-11
0.139184 9.75934e-11
0.142421 9.86555e-11
0.145734 9.97244e-11
0.149124 1.008e-10
0.152593 1.01882e-10
0.156143 1.02971e-10
0.159775 1.04066e-10
0.163492 1.0502e-10
0.167295 1.05977e-10
0.171187 1.07088e-10
0.175169 1.08051e-10
0.179244 1.09017e-10
0.183414 1.09986e-10
0.18768 1.10799e-10
0.192046 1.11771e-10
0.196514 1.12583e-10
0.201085 1.13557e-10
0.205763 1.14368e-10
0.21055 1.15177e-10
0.215447 1.15985e-10
0.220459 1.16791e-10
0.225588 1.17424e-10
0.230835 1.18224e-10
0.236205 1.18848e-10
0.2417 1.19467e-10
0.247322 1.2008e-10
0.253076 1.20688e-10
0.258963 1.21289e-10
0.264987 1.21885e-10
0.271151 1.22294e-10
0.277459 1.22693e-10
0.283913 1.23268e-10
0.290518 1.23836e-10
0.297276 1.24398e-10
0.304191 1.24765e-10
0.311268 1.25311e-10
0.318508 1.26041e-10
0.325918 1.26574e-10
0.333499 1.26908e-10
0.341257 1.27619e-10
0.349196 1.28326e-10
0.357319 1.2883e-10
0.365631 1.29326e-10
0.374136 1.30014e-10
0.38284 1.30696e-10
0.391746 1.31373e-10
0.400858 1.32044e-10
0.410183 1.32915e-10
0.419725 1.33576e-10
0.429489 1.34439e-10
0.43948 1.353e-10
0.449703 1.35944e-10
0.460165 1.37011e-10
0.470869 1.34216e-10
0.481823 1.29789e-10
0.493031 1.2546e-10
0.5045 1.21619e-10
0.516236 1.17665e-10
0.528245 1.14167e-10
0.540533 1.05271e-10
0.553107 8.73445e-11
0.565974 7.53051e-11
0.57914 6.67788e-11
0.592612 6.07638e-11
0.606398 5.45479e-11
0.620504 4.9498e-11
0.634939 4.63155e-11
0.649709 4.44025e-11
0.664823 4.30882e-11
0.680288 3.5105e-11
0.696113 2.90642e-11
0.712306 2.46611e-11
0.728876 2.13479e-11
0.745832 1.87601e-11
0.763182 1.66803e-11
0.780935 1.50423e-11
0.799102 1.37919e-11
0.817691 1.27854e-11
0.836712 1.19869e-11
0.856176 1.13454e-11
0.876093 1.08428e-11
0.896473 9.33856e-12
0.917327 7.7571e-12
0.938666 6.51824e-12
0.960502 5.55614e-12
0.982845 4.77578e-12
1.00571 4.15028e-12
1.0291 3.6399e-12
1.05304 3.21549e-12
1.07754 2.86203e-12
1.10261 2.56736e-12
1.12826 2.31084e-12
1.1545 1.71724e-12
1.18136 1.19474e-12
1.20884 8.33596e-13
1.23696 5.8698e-13
1.26573 4.1575e-13
1.29518 2.86747e-13
1.32531 1.90418e-13
1.35614 1.27568e-13
1.38768 8.7844e-14
1.41997 6.32799e-14
1.453 4.96268e-14
1.4868 4.37693e-14
1.52138 4.3699e-14
1.55677 4.73011e-14
1.59299 5.30609e-14
1.63005 6.0217e-14
1.66796 6.85365e-14
1.70677 7.79821e-14
1.74647 8.86307e-14
1.7871 1.00628e-13
1.82867 1.14157e-13
1.87121 1.29327e-13
1.91474 1.46273e-13
1.95928 1.65269e-13
2.00486 1.86492e-13
2.05149 2.103e-13
2.09922 2.3679e-13
2.14805 2.66224e-13
2.19802 2.98975e-13
2.24915 3.35479e-13
2.30147 3.76035e-13
2.35501 4.20935e-13
2.40979 4.70722e-13
2.46585 5.25583e-13
2.52321 5.93985e-13
2.58191 6.8462e-13
2.64197 7.87387e-13
2.70343 9.0343e-13
2.76631 1.03418e-12
2.83067 1.18152e-12
2.89651 1.34726e-12
2.96389 1.53297e-12
3.03284 1.74111e-12
3.10339 1.97352e-12
3.17558 2.23257e-12
3.24946 2.52207e-12
3.32505 2.81824e-12
3.4024 3.09631e-12
3.48154 3.39836e-12
3.56253 3.72618e-12
3.64541 4.08169e-12
3.73021 4.46807e-12
3.81698 4.88164e-12
3.90577 5.33012e-12
3.99663 5.81479e-12
4.0896 6.33822e-12
4.18474 6.90316e-12
4.28208 7.51634e-12
4.38169 8.17772e-12
4.48362 8.89071e-12
4.58792 9.65891e-12
4.69465 1.04862e-11
4.80386 1.13766e-11
4.91561 1.23409e-11
5.02996 1.33751e-11
5.14697 1.44871e-11
5.2667 1.56823e-11
5.38921 1.69664e-11
5.51458 1.83503e-11
5.64286 1.98315e-11
5.77413 2.14213e-11
5.90845 2.31272e-11
6.04589 2.49571e-11
6.18654 2.69125e-11
6.33045 2.90142e-11
6.47771 3.12649e-11
6.6284 3.36723e-11
6.78259 3.62464e-11
6.94037 3.89926e-11
7.10182 4.25072e-11
7.26703 4.66792e-11
7.43607 5.12187e-11
7.60906 5.61405e-11
7.78606 6.14883e-11
7.96718 6.72871e-11
8.15252 7.35803e-11
8.34217 8.03861e-11
8.53623 8.7763e-11
8.7348 9.57433e-11
8.93799 1.04371e-10
9.14591 1.13709e-10
9.35867 1.23794e-10
9.57637 1.34683e-10
9.79914 1.46433e-10
10.0271 1.59105e-10
10.2603 1.72787e-10
10.499 1.87533e-10
10.7433 2.03418e-10
10.9932 2.19541e-10
11.2489 2.34738e-10
11.5106 2.50914e-10
11.7783 2.68128e-10
12.0523 2.69999e-10
12.3327 2.37783e-10
12.6196 2.16379e-10
12.9132 1.98009e-10
13.2135 1.8217e-10
13.5209 1.71038e-10
13.8355 1.62895e-10
14.1573 1.56907e-10
14.4866 1.52619e-10
14.8236 1.49492e-10
15.1685 1.47442e-10
15.5213 1.46206e-10
15.8824 1.45655e-10
16.2518 1.45694e-10
16.6299 1.4625e-10
17.0168 1.47269e-10
17.4126 1.4865e-10
17.8177 1.50481e-10
18.2321 1.52677e-10
18.6563 1.55221e-10
19.0903 1.57984e-10
19.5343 1.61073e-10
19.9888 1.64538e-10
20.4538 1.68261e-10
20.9296 1.72356e-10
21.4164 1.77719e-10
21.9146 1.83618e-10
22.4244 1.89952e-10
22.9461 1.96549e-10
23.4798 2.03611e-10
24.026 2.10961e-10
24.5849 2.18882e-10
25.1569 2.27194e-10
25.7421 2.35986e-10
26.3409 2.45206e-10
26.9536 2.54953e-10
27.5806 2.6517e-10
28.2222 2.7495e-10
28.8788 2.83702e-10
29.5505 2.92918e-10
30.238 3.0271e-10
30.9414 3.12915e-10
31.6611 3.23546e-10
32.3977 3.3444e-10
33.1513 3.45959e-10
33.9225 3.57999e-10
34.7116 3.70637e-10
35.5191 3.83727e-10
36.3453 3.9722e-10
37.1908 4.11367e-10
38.056 4.26135e-10
38.9412 4.41685e-10
39.8471 4.5757e-10
40.7741 4.7414e-10
41.7226 4.91425e-10
42.6931 5.09532e-10
43.6863 5.2842e-10
44.7025 5.47699e-10
45.7424 5.67881e-10
46.8065 5.89011e-10
47.8953 6.11042e-10
49.0095 6.33813e-10
50.1496 6.57337e-10
51.3162 6.81958e-10
52.5099 7.07617e-10
53.7314 7.3436e-10
54.9813 7.61737e-10
56.2603 7.90382e-10
57.5691 8.20225e-10
58.9083 8.51461e-10
60.2786 8.83422e-10
61.6809 9.16864e-10
63.1157 9.51703e-10
64.5839 9.91345e-10
66.0863 1.03825e-09
67.6236 1.08729e-09
69.1967 1.13856e-09
70.8064 1.19217e-09
72.4535 1.25534e-09
74.139 1.33698e-09
75.8636 1.42355e-09
77.6284 1.51532e-09
79.4342 1.61278e-09
81.2821 1.71581e-09
83.1729 1.82518e-09
85.1077 1.94127e-09
87.0875 2.06418e-09
89.1134 2.19427e-09
91.1864 2.33225e-09
93.3076 2.47318e-09
95.4781 2.61374e-09
97.6992 2.76335e-09
99.9719 2.92182e-09
102.298 3.09017e-09
