#1:r  2:H   3:Rho0    4:RhoMean 5:S   6:Tc  7:Te  8:Vr  9:Vphi   10:tauR	11:x	12:s_e	13:B_r	14:B_phi	15:B_z
0.052	0.0009	1.28e-07	1.09e-07	3056.61	1530.33	784.55	-42.3	13076793	0.00e+00	1.50e-10	2.16e+06 6.47e-01	2.31e+01	4.70e+01
0.053	0.0010	1.20e-07	1.02e-07	2956.66	1528.33	771.12	-42.7	12927297	0.00e+00	1.51e-10	2.17e+06 6.57e-01	2.27e+01	4.54e+01
0.054	0.0010	1.12e-07	9.57e-08	2860.34	1526.23	757.93	-43.2	12779510	0.00e+00	1.51e-10	2.18e+06 6.67e-01	2.22e+01	4.40e+01
0.055	0.0010	1.05e-07	8.95e-08	2767.16	1524.13	744.96	-43.6	12633413	0.00e+00	1.52e-10	2.19e+06 6.77e-01	2.18e+01	4.25e+01
0.057	0.0011	9.78e-08	8.37e-08	2677.36	1521.94	732.22	-44.1	12488986	0.00e+00	1.52e-10	2.20e+06 6.85e-01	2.13e+01	4.12e+01
0.058	0.0011	9.15e-08	7.83e-08	2589.99	1519.84	719.68	-44.5	12346210	0.00e+00	1.52e-10	2.21e+06 6.95e-01	2.09e+01	3.98e+01
0.059	0.0011	8.56e-08	7.32e-08	2505.79	1517.65	707.37	-45.0	12205067	0.00e+00	1.53e-10	2.21e+06 7.04e-01	2.05e+01	3.85e+01
0.061	0.0012	8.00e-08	6.85e-08	2424.33	1515.45	695.27	-45.4	12065537	0.00e+00	1.53e-10	2.22e+06 7.12e-01	2.01e+01	3.73e+01
0.062	0.0012	7.49e-08	6.41e-08	2345.52	1513.26	683.37	-45.9	11927602	0.00e+00	1.53e-10	2.22e+06 7.21e-01	1.97e+01	3.61e+01
0.064	0.0013	7.00e-08	5.99e-08	2269.29	1511.07	671.68	-46.3	11791244	0.00e+00	1.53e-10	2.23e+06 7.29e-01	1.93e+01	3.49e+01
0.065	0.0013	6.55e-08	5.61e-08	2195.53	1508.87	660.19	-46.8	11656444	0.00e+00	1.54e-10	2.23e+06 7.38e-01	1.89e+01	3.37e+01
0.067	0.0014	6.13e-08	5.24e-08	2124.18	1506.68	648.89	-47.3	11523186	0.00e+00	1.54e-10	2.24e+06 7.47e-01	1.85e+01	3.27e+01
0.068	0.0014	5.73e-08	4.90e-08	2055.28	1504.39	637.79	-47.7	11391452	0.00e+00	1.54e-10	2.24e+06 7.54e-01	1.81e+01	3.16e+01
0.070	0.0014	5.36e-08	4.59e-08	1988.49	1502.20	626.88	-48.2	11261223	0.00e+00	1.54e-10	2.24e+06 7.62e-01	1.77e+01	3.06e+01
0.071	0.0015	5.02e-08	4.29e-08	1923.88	1500.00	616.15	-48.7	11132483	0.00e+00	1.54e-10	2.25e+06 7.71e-01	1.74e+01	2.96e+01
0.073	0.0015	4.69e-08	4.01e-08	1861.49	1497.71	605.61	-49.2	11005215	0.00e+00	1.54e-10	2.25e+06 7.78e-01	1.70e+01	2.86e+01
0.075	0.0016	4.39e-08	3.76e-08	1801.24	1495.43	595.25	-49.7	10879402	0.00e+00	1.54e-10	2.25e+06 7.85e-01	1.66e+01	2.77e+01
0.077	0.0017	4.11e-08	3.51e-08	1742.61	1493.23	585.07	-50.2	10755027	0.00e+00	1.54e-10	2.25e+06 7.93e-01	1.63e+01	2.68e+01
0.078	0.0017	3.84e-08	3.29e-08	1686.00	1491.04	575.06	-50.7	10632074	0.00e+00	1.54e-10	2.26e+06 8.01e-01	1.60e+01	2.59e+01
0.080	0.0018	3.59e-08	3.07e-08	1631.34	1488.75	565.22	-51.2	10510526	0.00e+00	1.54e-10	2.26e+06 8.07e-01	1.56e+01	2.51e+01
0.082	0.0018	3.36e-08	2.88e-08	1578.36	1486.56	555.55	-51.7	10390369	0.00e+00	1.54e-10	2.26e+06 8.15e-01	1.53e+01	2.43e+01
0.084	0.0019	3.14e-08	2.69e-08	1527.19	1484.27	546.04	-52.2	10271584	0.00e+00	1.54e-10	2.26e+06 8.21e-01	1.50e+01	2.35e+01
0.086	0.0020	2.94e-08	2.52e-08	1477.59	1482.07	536.70	-52.8	10154158	0.00e+00	1.54e-10	2.26e+06 8.28e-01	1.47e+01	2.27e+01
0.088	0.0020	2.75e-08	2.35e-08	1429.79	1479.88	527.52	-53.3	10038074	0.00e+00	1.54e-10	2.26e+06 8.35e-01	1.44e+01	2.20e+01
0.090	0.0021	2.57e-08	2.20e-08	1383.37	1477.59	518.50	-53.8	9923318	0.00e+00	1.53e-10	2.26e+06 8.40e-01	1.40e+01	2.13e+01
0.092	0.0022	2.41e-08	2.06e-08	1338.36	1475.40	509.63	-54.4	9809873	0.00e+00	1.53e-10	2.26e+06 8.47e-01	1.37e+01	2.06e+01
0.094	0.0022	2.25e-08	1.93e-08	1294.99	1473.21	500.91	-54.9	9697725	0.00e+00	1.53e-10	2.27e+06 8.52e-01	1.35e+01	1.99e+01
0.096	0.0023	2.11e-08	1.80e-08	1253.03	1470.92	492.34	-55.5	9586859	0.00e+00	1.53e-10	2.26e+06 8.57e-01	1.32e+01	1.93e+01
0.099	0.0024	1.97e-08	1.69e-08	1212.35	1468.72	483.92	-56.0	9477261	0.00e+00	1.53e-10	2.26e+06 8.62e-01	1.29e+01	1.86e+01
0.101	0.0025	1.84e-08	1.58e-08	1173.00	1466.53	475.64	-56.6	9368916	0.00e+00	1.53e-10	2.27e+06 8.67e-01	1.26e+01	1.80e+01
0.103	0.0026	1.72e-08	1.48e-08	1134.93	1464.34	467.51	-57.2	9261809	0.00e+00	1.53e-10	2.27e+06 8.72e-01	1.23e+01	1.74e+01
0.106	0.0027	1.61e-08	1.38e-08	1098.09	1462.14	459.51	-57.7	9155926	0.00e+00	1.53e-10	2.27e+06 8.76e-01	1.21e+01	1.69e+01
0.108	0.0027	1.51e-08	1.29e-08	1062.45	1459.95	451.65	-58.3	9051255	0.00e+00	1.52e-10	2.27e+06 8.80e-01	1.18e+01	1.63e+01
0.111	0.0028	1.41e-08	1.21e-08	1027.97	1457.76	443.92	-58.9	8947779	0.00e+00	1.52e-10	2.27e+06 8.83e-01	1.16e+01	1.58e+01
0.113	0.0029	1.32e-08	1.13e-08	994.62	1455.56	436.33	-59.5	8845487	0.00e+00	1.52e-10	2.27e+06 8.85e-01	1.13e+01	1.53e+01
0.116	0.0030	1.24e-08	1.06e-08	962.34	1453.37	428.87	-60.1	8744364	0.00e+00	1.52e-10	2.27e+06 8.88e-01	1.11e+01	1.48e+01
0.118	0.0031	1.16e-08	9.89e-09	931.12	1451.27	421.53	-60.7	8644397	0.00e+00	1.52e-10	2.27e+06 8.90e-01	1.08e+01	1.43e+01
0.121	0.0032	1.08e-08	9.26e-09	901.74	1447.65	414.33	-61.2	8545573	0.00e+00	1.48e-10	2.22e+06 8.71e-01	1.05e+01	1.39e+01
0.124	0.0033	1.03e-08	8.78e-09	880.27	1432.77	407.30	-61.3	8447879	0.00e+00	1.20e-10	1.80e+06 7.11e-01	9.83e+00	1.35e+01
0.127	0.0034	9.72e-09	8.32e-09	859.00	1418.47	400.40	-61.4	8351302	0.00e+00	9.74e-11	1.48e+06 5.82e-01	9.21e+00	1.32e+01
0.130	0.0035	9.19e-09	7.86e-09	836.91	1406.45	393.61	-61.6	8255829	0.00e+00	8.19e-11	1.25e+06 4.93e-01	8.70e+00	1.29e+01
0.133	0.0037	8.67e-09	7.42e-09	814.39	1396.44	386.93	-61.8	8161447	0.00e+00	7.12e-11	1.09e+06 4.31e-01	8.28e+00	1.25e+01
0.136	0.0038	8.18e-09	7.00e-09	792.40	1386.52	380.37	-62.1	8068144	0.00e+00	6.18e-11	9.51e+05 3.76e-01	7.89e+00	1.22e+01
0.139	0.0039	7.72e-09	6.61e-09	771.32	1375.93	373.93	-62.4	7975908	0.00e+00	5.29e-11	8.18e+05 3.23e-01	7.49e+00	1.19e+01
0.142	0.0040	7.27e-09	6.22e-09	749.58	1368.02	367.59	-62.7	7884726	0.00e+00	4.74e-11	7.36e+05 2.90e-01	7.18e+00	1.15e+01
0.146	0.0041	6.83e-09	5.84e-09	727.41	1361.82	361.34	-63.2	7794587	0.00e+00	4.37e-11	6.82e+05 2.68e-01	6.92e+00	1.12e+01
